thi_nghiem,mechanism,cau_hinh,n,d,k,metric,cach_dem,R,N,mean,sd,min,max,don_vi,nguon
theo_d,offchain,d3,8,3,8,proof_generation_ms,moi_lan_do,20,160,142.205527,20.079995,90.6529,253.2584,ms,lap20
theo_d,offchain,d3,8,3,8,verify_native_ms,moi_lan_do,20,160,5.751139,0.876449,3.575,12.313,ms,lap20
theo_d,offchain,d3,8,3,8,proof_bytes,moi_luot,20,20,3040,0,3040,3040,B,lap20
theo_d,offchain,d3,8,3,8,verify_setup_ms,moi_lan_do,20,160,64.486408,9.35768,42.8432,144.6481,ms,lap20
theo_d,offchain,d4,16,4,9,deploy_pool_gas,moi_luot,20,20,968565,0,968565,968565,gas,lap20
theo_d,offchain,d4,16,4,9,update_root_gas,moi_luot,20,20,84666,0,84666,84666,gas,lap20
theo_d,offchain,d4,16,4,9,withdraw_gas,moi_lan_do,20,320,64664,6.71871,64643,64667,gas,lap20
theo_d,offchain,d4,16,4,9,withdraw_ms,moi_lan_do,20,320,33.398544,14.754872,16.7927,185.2436,ms,lap20
theo_d,offchain,d4,16,4,9,witness_ms,moi_lan_do,20,320,0.969408,0.147234,0.755,2.2023,ms,lap20
theo_d,offchain,d4,16,4,9,setup_ms,moi_lan_do,20,320,126.478352,16.546311,103.6561,211.0261,ms,lap20
theo_d,offchain,d4,16,4,9,prove_ms,moi_lan_do,20,320,200.29846,22.890224,159.7147,310.8415,ms,lap20
theo_d,offchain,d4,16,4,9,proof_generation_ms,moi_lan_do,20,320,201.267868,22.928592,160.4697,311.8028,ms,lap20
theo_d,offchain,d4,16,4,9,verify_native_ms,moi_lan_do,20,320,7.580866,3.923545,5.9828,76.1057,ms,lap20
theo_d,offchain,d4,16,4,9,proof_bytes,moi_luot,20,20,3104,0,3104,3104,B,lap20
theo_d,offchain,d4,16,4,9,verify_setup_ms,moi_lan_do,20,320,93.416912,9.463662,76.1551,152.7874,ms,lap20
theo_d,offchain,d5,32,5,9,deploy_pool_gas,moi_luot,20,20,968565,0,968565,968565,gas,lap20
theo_d,offchain,d5,32,5,9,update_root_gas,moi_luot,20,20,97040,0,97040,97040,gas,lap20
theo_d,offchain,d5,32,5,9,withdraw_gas,moi_lan_do,20,640,64664.375,5.801894,64643,64667,gas,lap20
theo_d,offchain,d5,32,5,9,withdraw_ms,moi_lan_do,20,640,33.969453,16.004272,17.575,193.9346,ms,lap20
theo_d,offchain,d5,32,5,9,witness_ms,moi_lan_do,20,640,1.056405,0.154105,0.8503,2.0691,ms,lap20
theo_d,offchain,d5,32,5,9,setup_ms,moi_lan_do,20,640,125.655515,15.284434,108.0608,224.6738,ms,lap20
theo_d,offchain,d5,32,5,9,prove_ms,moi_lan_do,20,640,200.386518,21.211652,182.5407,380.879,ms,lap20
theo_d,offchain,d5,32,5,9,proof_generation_ms,moi_lan_do,20,640,201.442923,21.245568,183.4609,382.4954,ms,lap20
theo_d,offchain,d5,32,5,9,verify_native_ms,moi_lan_do,20,640,7.306558,0.622876,6.3466,11.7257,ms,lap20
theo_d,offchain,d5,32,5,9,proof_bytes,moi_luot,20,20,3104,0,3104,3104,B,lap20
theo_d,offchain,d5,32,5,9,verify_setup_ms,moi_lan_do,20,640,93.113082,7.972304,82.6847,170.8377,ms,lap20
theo_d,offchain,d6,64,6,9,deploy_pool_gas,moi_luot,20,20,968565,0,968565,968565,gas,lap20
theo_d,offchain,d6,64,6,9,update_root_gas,moi_luot,20,20,121803,0,121803,121803,gas,lap20
theo_d,offchain,d6,64,6,9,withdraw_gas,moi_lan_do,20,1280,64664.75,5.143751,64643,64667,gas,lap20
theo_d,offchain,d6,64,6,9,withdraw_ms,moi_lan_do,20,1280,34.313397,16.767945,16.0152,352.1603,ms,lap20
theo_d,offchain,d6,64,6,9,witness_ms,moi_lan_do,20,1280,1.142122,0.169705,0.716,2.1289,ms,lap20
theo_d,offchain,d6,64,6,9,setup_ms,moi_lan_do,20,1280,125.763058,20.431387,83.5288,350.3635,ms,lap20
theo_d,offchain,d6,64,6,9,prove_ms,moi_lan_do,20,1280,201.482926,29.416924,133.6387,445.4524,ms,lap20
theo_d,offchain,d6,64,6,9,proof_generation_ms,moi_lan_do,20,1280,202.625048,29.487359,134.3821,447.183,ms,lap20
theo_d,offchain,d6,64,6,9,verify_native_ms,moi_lan_do,20,1280,7.19566,0.768267,4.724,11.9499,ms,lap20
theo_d,offchain,d6,64,6,9,proof_bytes,moi_luot,20,20,3104,0,3104,3104,B,lap20
theo_d,offchain,d6,64,6,9,verify_setup_ms,moi_lan_do,20,1280,93.032591,10.343688,64.1309,181.7998,ms,lap20
theo_d,offchain,d7,128,7,9,deploy_pool_gas,moi_luot,20,20,968565,0,968565,968565,gas,lap20
theo_d,offchain,d7,128,7,9,update_root_gas,moi_luot,20,20,171221,0,171221,171221,gas,lap20
theo_d,offchain,d7,128,7,9,withdraw_gas,moi_lan_do,20,2560,64664.5625,5.483643,64643,64667,gas,lap20
theo_d,offchain,d7,128,7,9,withdraw_ms,moi_lan_do,20,2560,32.626837,15.68246,16.2934,345.3533,ms,lap20
theo_d,offchain,d7,128,7,9,witness_ms,moi_lan_do,20,2560,1.252879,0.161893,0.9821,2.4902,ms,lap20
theo_d,offchain,d7,128,7,9,setup_ms,moi_lan_do,20,2560,127.031564,23.927312,106.2124,918.9464,ms,lap20
theo_d,offchain,d7,128,7,9,prove_ms,moi_lan_do,20,2560,204.774547,25.689123,171.0323,643.8579,ms,lap20
theo_d,offchain,d7,128,7,9,proof_generation_ms,moi_lan_do,20,2560,206.027426,25.730048,172.2146,645.8071,ms,lap20
theo_d,offchain,d7,128,7,9,verify_native_ms,moi_lan_do,20,2560,7.262464,1.24058,5.9408,54.7469,ms,lap20
theo_d,offchain,d7,128,7,9,proof_bytes,moi_luot,20,20,3104,0,3104,3104,B,lap20
theo_d,offchain,d7,128,7,9,verify_setup_ms,moi_lan_do,20,2560,94.657389,10.060245,75.5311,198.0458,ms,lap20
theo_d,offchain,d8,256,8,9,deploy_pool_gas,moi_luot,20,20,968565,0,968565,968565,gas,lap20
theo_d,offchain,d8,256,8,9,update_root_gas,moi_luot,20,20,270200,0,270200,270200,gas,lap20
theo_d,offchain,d8,256,8,9,withdraw_gas,moi_lan_do,20,5120,64652.609375,5.133474,64631,64655,gas,lap20
theo_d,offchain,d8,256,8,9,withdraw_ms,moi_lan_do,20,5120,32.234451,20.383722,14.8275,1196.083,ms,lap20
theo_d,offchain,d8,256,8,9,witness_ms,moi_lan_do,20,5120,1.355727,0.175197,0.9247,3.636,ms,lap20
theo_d,offchain,d8,256,8,9,setup_ms,moi_lan_do,20,5120,128.064494,17.469599,99.2866,396.5768,ms,lap20
theo_d,offchain,d8,256,8,9,prove_ms,moi_lan_do,20,5120,206.893735,22.557105,164.099,485.7706,ms,lap20
theo_d,offchain,d8,256,8,9,proof_generation_ms,moi_lan_do,20,5120,208.249463,22.606022,165.543,487.1325,ms,lap20
theo_d,offchain,d8,256,8,9,verify_native_ms,moi_lan_do,20,5120,7.283875,1.566759,5.6377,67.5241,ms,lap20
theo_d,offchain,d8,256,8,9,proof_bytes,moi_luot,20,20,3104,0,3104,3104,B,lap20
theo_d,offchain,d8,256,8,9,verify_setup_ms,moi_lan_do,20,5120,95.469138,10.746481,74.6569,383.8654,ms,lap20
